CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
29189220802,Missouri,St. Louis,1,4738,2180,0,0,0.0,0,0,0,0,0,0,5.9,73509,1,1,1,1,1,0,0,0,1586.736764,3682.287711,1586.736764,236.6122852,473.96323319999993,236.6122852,3682.287711,0.777181872,473.96323319999993,0.100034452,747.7977571,0.157829835,886.4851847000001,0.187101137,3437.978442,0.725618076,47.60933345,0.010048403000000001,137.4386347,0.029007732,1.9903305880000002,0.00042007800000000005,4.99999998,0.001055298,52.270938,0.011032278999999999,59.45153063,0.012547811,59.20307659,0.027157375,62.51060753,0.028674591,1586.736764,0.334895898,236.6122852,0.049939275,296.89383080000005,0.062662269,335.497056,0.070809847,1430.618103,0.301945568,39.53771916,0.008344812,86.05631712,0.018163005,1.0,0.00021106,0.98113583,0.000207078,28.543473600000002,0.006024371999999999,35.0764434,0.007403216999999999,27.49707783,0.012613338,29.768900199999997,0.013655458999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862,927,1114,4373,81,189,2,5,88,90,120,81
29189220803,Missouri,St. Louis,1,4761,1917,0,61,0.0128124,0,0,0,0,0,0,2.6,105607,1,1,1,1,1,0,0,0,1274.2501619999998,3953.9319229999996,1274.2501619999998,183.3255814,455.5397772,183.3255814,3953.9319229999996,0.8304834959999999,455.5397772,0.09568153300000001,847.9931131000001,0.178112395,908.2439682,0.190767479,3762.185417,0.790209077,19.44346008,0.004083903,107.1358806,0.02250281,0.0,0.0,1.999999963,0.00042008,63.16717086,0.013267626999999999,66.06612367,0.013876523,39.53174921,0.020621674,39.23825635,0.020468574,1274.2501619999998,0.26764338600000004,183.3255814,0.038505687999999996,312.0140687,0.06553540599999999,248.32287259999998,0.052157713,1208.880964,0.25391324600000004,7.97862507,0.00167583,43.26765256,0.009087934,0.0,0.0,0.0,0.0,14.12293411,0.00296638,31.95461371,0.006711744,13.21248214,0.00689227,11.53083831,0.006015043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,1044,1072,4521,25,140,0,2,73,82,43,44
29189221000,Missouri,St. Louis,1,3354,1294,0,96,0.028622500000000002,0,0,0,0,0,1,7.0,51500,0,0,0,0,0,0,0,0,0.0,134.8403597,0.0,0.0,6.8685439420000005,0.0,134.8403597,0.04020285,6.8685439420000005,0.002047866,32.68930155,0.009746363000000001,18.90158898,0.005635536,128.0761669,0.038186096,2.799870044,0.000834785,3.08141993,0.00091873,0.0,0.0,0.0,0.0,0.8829073159999999,0.00026324,0.7940328870000001,0.00023674200000000002,0.0,0.0,5.1678062360000006,0.003993668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780,889,442,2323,820,69,3,7,132,101,24,131
29189221100,Missouri,St. Louis,1,1833,726,0,17,0.0092744,0,0,0,0,0,0,4.0,128906,0,1,0,1,0,0,0,0,407.70546260000003,1314.106759,407.70546260000003,37.71059985,121.54793049999999,37.71059985,1314.106759,0.7169158529999999,121.54793049999999,0.06631092799999999,334.69107660000003,0.18259196800000002,264.7989707,0.144462068,1256.451526,0.685461825,22.91062441,0.012498977,25.04246754,0.013662012,0.0,0.0,1.560832269,0.000851518,8.141310442,0.004441522,18.23423297,0.009947754,0.0,0.0,10.01784118,0.013798679,407.70546260000003,0.222425239,37.71059985,0.020573159,93.56688944,0.051045766,89.65991295,0.04891430099999999,402.85546560000006,0.219779305,2.826451898,0.001541981,2.023548025,0.0011039539999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.105506778,0.0033308820000000003,0.0,0.0,3.182116262,0.00438308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,454,363,1734,36,42,0,4,17,23,0,15
29189221201,Missouri,St. Louis,1,3303,1408,0,124,0.0375416,0,0,0,0,1,0,8.1,142083,1,1,1,1,1,0,0,1,3012.3415059999998,3292.404454,3012.3415059999998,474.5200502,524.7697091,474.5200502,3292.404454,0.996792145,524.7697091,0.158876691,611.5648156000001,0.185154349,1051.253981,0.31827247399999997,3108.5132710000003,0.941118157,19.99999993,0.006055100999999999,96.92228850000001,0.029343714,0.0,0.0,4.968915583999999,0.001504364,61.99999976,0.018770814,37.96891505,0.011495281999999999,236.1251298,0.167702507,26.17170266,0.018587857,3012.3415059999998,0.9120016670000001,474.5200502,0.143663352,555.7304042999999,0.16825019800000002,994.1570775,0.300986097,2842.259684,0.860508533,17.71077659,0.005362026999999999,92.55494187,0.028021478,0.0,0.0,4.443204067,0.001345203,55.37291941,0.016764432,35.12017487,0.010632811,231.54032850000002,0.16444625599999999,24.19602884,0.01718468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,614,1053,3118,21,97,0,5,62,38,225,25
29189221202,Missouri,St. Louis,1,6067,2676,0,120,0.0197791,0,0,0,0,1,0,4.0,103285,1,1,1,1,1,0,0,1,1875.791637,4010.743296,1875.791637,382.5590851,801.5804817000001,382.5590851,4010.743296,0.66107521,801.5804817000001,0.132121391,873.9673228,0.144052633,1041.765139,0.17171009399999998,3877.266332,0.6390747210000001,19.13662192,0.003154215,63.32601176,0.01043778,0.519523755,8.56311e-05,8.272360015,0.001363501,42.22241735,0.006959356999999999,37.39457937,0.006163603,145.5652835,0.054396593,50.53557238,0.018884743,1875.791637,0.30917943600000003,382.5590851,0.063055725,386.4642308,0.063699395,510.77210049999996,0.08418857800000001,1821.529917,0.300235688,6.418947202000001,0.00105801,28.38492564,0.004678577,0.0,0.0,4.465116646,0.000735968,14.99271684,0.002471191,14.08624062,0.00232178,69.14652790000001,0.02583951,22.85828229,0.008541959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,1193,1674,5807,56,99,2,10,93,80,269,83
29189221301,Missouri,St. Louis,1,7345,3165,0,9,0.0012253,0,0,0,0,0,0,6.4,87064,0,1,0,1,0,0,0,0,0.0,3895.269175,0.0,0.0,856.1883799000001,0.0,3895.269175,0.530329363,856.1883799000001,0.11656751300000001,796.8446524,0.10848804,882.6268733999999,0.120167035,3737.4062700000004,0.508836796,26.31080559,0.003582138,63.87122853,0.008695879,2.640015941,0.00035943,4.534944084,0.000617419,60.50591139,0.008237701,49.76126859,0.006774849,76.53549307,0.02418183,51.24348343,0.016190674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867,1487,1584,7002,71,134,3,7,128,111,119,101
29189221302,Missouri,St. Louis,1,6619,2962,0,0,0.0,0,0,0,0,0,0,5.7,80000,0,1,0,1,0,0,0,0,12.76905751,4047.8374049999998,12.76905751,0.7960271090000001,696.9727312000001,0.7960271090000001,4047.8374049999998,0.61154818,696.9727312000001,0.105298796,800.6127672,0.120956756,903.1845591,0.136453325,3831.5803869999995,0.578876022,103.23227469999999,0.015596355,48.89321782,0.007386798000000001,1.078383357,0.000162922,5.64468783,0.000852801,57.40846084,0.008673283,66.82158544,0.01009542,40.51126891,0.013676998000000001,81.48542208,0.027510271,12.76905751,0.0019291520000000002,0.7960271090000001,0.000120264,0.570691586,8.62202e-05,4.215722442,0.000636912,12.72969961,0.001923206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039358038,5.94622e-06,0.019679019,2.97311e-06,0.0,0.0,0.301807195,0.000101893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494,1291,1400,6139,251,98,2,7,122,133,72,135
29189221332,Missouri,St. Louis,1,4433,1755,0,0,0.0,0,0,0,0,0,0,3.1,93300,1,1,1,1,1,0,0,0,2039.0723920000003,3509.931379,2039.0723920000003,284.2948037,470.6631381,284.2948037,3509.931379,0.7917733770000001,470.6631381,0.10617260099999999,842.9508429,0.190153585,392.9017312,0.088631115,3299.321649,0.74426385,16.14900997,0.003642908,144.3004126,0.032551413,0.9639147929999999,0.000217441,6.722343304,0.001516432,42.47403572,0.00958133,49.55688817,0.011179086000000001,73.71845148,0.04200481599999999,14.407901,0.00820963,2039.0723920000003,0.45997572600000003,284.2948037,0.06413146900000001,491.79556629999996,0.11093967199999999,195.9939184,0.044212479000000006,1911.4335420000002,0.431182843,7.238102758999999,0.0016327779999999999,87.44526171,0.019725978,0.509526699,0.00011493899999999999,5.640247261,0.001272332,26.80568276,0.006046849,32.26351791,0.007278031999999999,38.02997443,0.021669501,8.339021433,0.0047515790000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,985,696,4188,19,163,1,7,55,66,120,21
29189221335,Missouri,St. Louis,1,5830,2455,0,2,0.0003431,0,0,0,0,0,0,2.6,79675,1,1,1,1,1,0,0,0,4548.432455,5814.713993,4548.432455,490.6445133,671.4557532,490.6445133,5814.713993,0.997378043,671.4557532,0.115172513,1150.896824,0.19740940399999998,973.4714863,0.166976241,5537.943847,0.949904605,98.00000134,0.016809606,83.77013454,0.014368805,5.99999978,0.001029159,7.000000082000001,0.001200686,82.00000145,0.01406518,91.00000071,0.01560892,45.46016024,0.018517376999999998,76.22088124,0.031047202000000003,4548.432455,0.780177094,490.6445133,0.084158579,902.3950356,0.15478474,703.9751372999999,0.120750452,4301.7475859999995,0.73786408,88.57505313,0.015192977,73.43404717,0.012595891000000001,5.810140515,0.000996594,7.000000082000001,0.001200686,71.86563659999999,0.012326867,78.30588707,0.013431542,44.58119282,0.018159345,60.31411919,0.024567869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685,1154,976,5553,98,84,6,7,82,91,42,74
29189221421,Missouri,St. Louis,1,6679,2295,0,0,0.0,0,0,0,0,0,0,1.7,116250,1,1,1,1,1,0,0,0,3391.2281659999994,5873.868984000001,3391.2281659999994,321.3211522,405.687608,321.3211522,5873.868984000001,0.8794533590000001,405.687608,0.060740771,1668.484909,0.249810587,364.802588,0.054619342,5553.435337,0.831477068,50.23309639,0.007521051,183.4069379,0.027460238999999997,1.0,0.000149723,8.423309694,0.001261163,77.37031348,0.011584116,129.8086872,0.019435348,14.14114179,0.006161718,56.44121668,0.024593122999999998,3391.2281659999994,0.507744897,321.3211522,0.048109171,938.1005401000001,0.140455239,197.06034730000002,0.029504469,3233.872947,0.484185199,33.68355296,0.005043203,68.66753278,0.01028111,1.0,0.000149723,4.59075108,0.0006873410000000001,49.41338372,0.007398320999999999,86.71578675,0.012983349,0.0,0.0,33.17481769,0.014455258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,1872,439,6301,56,231,1,9,81,137,27,65
29189221422,Missouri,St. Louis,1,8870,3255,0,2,0.00022549999999999998,0,0,0,0,0,0,10.8,84183,1,1,1,1,1,0,0,0,5598.346885,7665.614962999999,5598.346885,891.889878,1261.497928,891.889878,7665.614962999999,0.864218147,1261.497928,0.142220736,2187.704055,0.246640818,771.4981288,0.086978369,7184.7831049999995,0.8100093690000001,88.46459974,0.009973461,225.95235919999996,0.025473772000000002,3.999999948,0.00045095800000000006,12.00000009,0.001352875,150.4148785,0.016957708999999998,120.5538203,0.013591186000000002,84.27630175,0.025891337,187.079288,0.057474436,5598.346885,0.631155229,891.889878,0.100551283,1603.503131,0.18077825600000003,460.4667806,0.051912828,5258.6017950000005,0.5928525139999999,84.11732466,0.009483351,113.76455800000001,0.012825768000000001,3.999999948,0.00045095800000000006,11.99516518,0.00135233,125.868002,0.014190305,90.5571566,0.010209375,43.43397632,0.013343772,135.43550480000002,0.04160845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443,2453,990,8346,98,238,5,13,170,137,108,213
29189221423,Missouri,St. Louis,1,4035,1556,0,49,0.0121437,0,0,0,0,0,0,7.1,104783,1,1,1,1,1,0,0,0,2417.99901,3274.949862,2417.99901,273.2228543,441.5706711,273.2228543,3274.949862,0.811635653,441.5706711,0.109435111,732.0140187000001,0.181416114,449.22467350000005,0.11133201300000001,3126.8384530000003,0.774928985,9.371180512999999,0.002322473,73.7185105,0.018269767,7.000000104,0.00173482,4.742360799,0.001175306,53.27935511,0.013204301000000002,56.667116899999996,0.014043895,22.69794714,0.01458737,105.75656070000001,0.067966941,2417.99901,0.59925626,273.2228543,0.067713223,543.5787243999999,0.134715917,300.5722935,0.074491275,2296.345093,0.56910659,8.948092384,0.002217619,61.62990131,0.015273829,6.747078285,0.0016721379999999999,3.1983173810000003,0.0007926439999999999,41.1305234,0.010193438,42.15173956,0.010446528,13.296362599999998,0.00854522,77.47870444,0.049793512000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,868,646,3854,15,84,7,8,67,76,37,127
29189221424,Missouri,St. Louis,1,4996,1725,0,171,0.0342274,0,0,0,0,0,0,4.1,102000,1,1,1,1,1,0,0,0,1886.0183120000002,4277.176997,1886.0183120000002,245.4188624,520.0918746,245.4188624,4277.176997,0.856120296,520.0918746,0.104101656,1155.4642609999999,0.231277875,592.0360017999999,0.118502002,4088.735241,0.81840177,26.25238142,0.00525468,86.26811361,0.017267437,1.0,0.00020016,3.650476228,0.00073068,71.27077643,0.014265568000000001,65.67979298,0.013146476,21.04578322,0.012200454,12.60571826,0.007307663000000001,1886.0183120000002,0.37750566700000004,245.4188624,0.049123071,465.5558556,0.09318572,245.3810469,0.049115502000000005,1841.74255,0.368643425,8.116203191,0.00162454,9.580959638,0.001917726,1.0,0.00020016,2.151757985,0.000430696,23.42685098,0.004689121,29.965239899999997,0.005997845999999999,10.42187217,0.006041665,5.949369141,0.00344891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,1382,643,4743,28,138,1,4,82,74,25,15
29189221502,Missouri,St. Louis,1,6537,2268,0,66,0.0100964,0,0,0,0,0,0,1.8,104420,1,1,1,1,1,0,0,0,3282.541668,5482.324036,3282.541668,192.3910987,495.17475939999997,192.3910987,5482.324036,0.838660553,495.17475939999997,0.075749543,1569.200092,0.240048966,601.6384712,0.092035868,5269.778645,0.806146343,35.97445629,0.005503206,64.70755600000001,0.009898661999999999,4.999999983,0.000764877,9.675578287999999,0.001480125,97.18785929,0.014867348999999998,86.35034384,0.013209476000000001,18.22523977,0.00803582,35.49461326,0.015650182,3282.541668,0.502148029,192.3910987,0.029431099999999998,906.1620178999999,0.138620471,356.5461767,0.054542784000000004,3163.6368469999998,0.48395852,15.09960991,0.002309868,30.44391372,0.004657169,4.999999983,0.000764877,6.434935208,0.000984387,61.9263955,0.009473213000000001,45.10638816,0.006900166,9.158742752,0.004038246,21.13109327,0.009317061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,1884,704,6281,46,79,5,11,115,105,22,39
29189221503,Missouri,St. Louis,1,7235,2111,0,1219,0.1684865,0,0,0,0,0,0,6.2,98229,1,1,1,1,1,0,0,0,4069.866326,6572.304365,4069.866326,602.5646908,1099.0492550000001,602.5646908,6572.304365,0.9084041970000001,1099.0492550000001,0.151907292,1624.8908509999999,0.22458754,581.5405187999999,0.080378786,5792.0447810000005,0.8005590570000001,519.2432995,0.07176825099999999,109.5112369,0.015136315,2.64020553,0.000364921,26.97464673,0.003728355,121.8901937,0.016847297,129.6112848,0.017914483000000002,54.33428539,0.025738648,131.8442263,0.062455815,4069.866326,0.5625247170000001,602.5646908,0.083284684,853.8401176000001,0.11801522,338.95772819999996,0.046849721,3410.5039659999998,0.471389629,503.32944569999995,0.06956868599999999,53.81569381,0.007438244,1.369732349,0.00018932,17.91724682,0.002476468,82.93024704,0.01146237,86.86273976,0.012005907,29.13746237,0.013802682,73.28249693,0.034714589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114,1856,632,6413,520,130,3,28,141,140,55,129
29189221506,Missouri,St. Louis,1,5028,1703,0,0,0.0,0,0,0,0,0,0,0.2,116389,0,1,0,1,0,0,0,0,179.06577,3541.69258,179.06577,8.51591148,162.38165659999999,8.51591148,3541.69258,0.70439391,162.38165659999999,0.032295477,1202.721841,0.239204821,245.5778787,0.04884206,3259.070059,0.64818418,46.25582922,0.009199648000000001,177.1869314,0.035240042,0.0,0.0,0.0,0.0,59.17975719,0.011770039,78.32339937,0.015577446000000002,4.496703948,0.00264046,0.0,0.0,179.06577,0.035613717,8.51591148,0.001693698,66.25347413,0.013176904,9.316184063,0.0018528610000000001,162.13589109999998,0.032246597,1.9501869569999999,0.000387865,12.62852911,0.0025116410000000002,0.0,0.0,0.0,0.0,2.351165796,0.000467615,4.699497458,0.000934665,0.250162569,0.000146895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,1656,354,4575,93,261,0,1,98,112,7,0
29189221621,Missouri,St. Louis,0,4376,1532,0,22,0.0050274,0,0,0,0,0,0,7.5,127802,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4375.999991,0.999999998,534.1937518999999,0.122073526,1135.999993,0.259597805,539.9999966,0.123400365,4170.999972,0.953153558,49.99999981,0.01142596,59.99999918,0.013711151999999999,0.0,0.0,10.99999974,0.002513711,83.99999858,0.019195612,112.9999986,0.025822669,18.23001584,0.011899488,62.59343578,0.040857334,4051.475217,0.925839858,492.07676289999995,0.112448986,1038.359514,0.237285081,514.0191558,0.11746324400000001,3875.357124,0.885593493,44.70747664,0.010216517,40.3266532,0.009215414,0.0,0.0,10.99999974,0.002513711,80.08394126,0.018300718,109.6638695,0.025060298999999998,17.15758126,0.011199466000000002,57.94043577,0.037820128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,1136,540,4171,50,60,0,11,84,113,18,61
29189221624,Missouri,St. Louis,1,3393,1345,0,0,0.0,0,0,0,0,1,0,1.9,121418,1,1,1,1,1,0,0,1,1124.664025,3299.483302,1124.664025,87.23223662,255.61904219999997,87.23223662,3299.483302,0.9724383440000001,255.61904219999997,0.075337177,804.6509417000001,0.23715029199999998,650.0357349,0.191581413,2983.280772,0.879245733,48.03284482,0.014156453000000001,200.12089780000002,0.058980517999999996,0.0,0.0,6.951022553,0.002048636,61.09775609,0.018007002,79.67587304,0.023482426,205.9288443,0.153106947,0.0,0.0,1124.664025,0.331465967,87.23223662,0.025709471,248.9262872,0.073364659,311.92251039999996,0.091931185,1006.0887849999999,0.296518946,13.91068896,0.00409982,78.06397731,0.023007361,0.0,0.0,1.513046405,0.00044593199999999996,25.08751841,0.007393905,23.01531438,0.006783175,78.92699583,0.058681780999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,828,661,3069,50,205,0,7,62,84,208,0
